coverage,accuracy
0.045,0.5333333333333333
0.0455,0.5274725274725275
0.046,0.5326086956521738
0.0465,0.5376344086021505
0.047,0.5425531914893618
0.0475,0.5473684210526315
0.048,0.5416666666666667
0.0485,0.5360824742268041
0.049,0.5408163265306123
0.0495,0.5353535353535354
0.05,0.53
0.0505,0.5346534653465347
0.051,0.5392156862745099
0.0515,0.5339805825242718
0.052,0.5384615384615384
0.0525,0.5428571428571429
0.053,0.5377358490566038
0.0535,0.5327102803738317
0.054,0.5277777777777778
0.0545,0.5229357798165137
0.055,0.5272727272727273
0.0555,0.5225225225225225
0.056,0.5178571428571428
0.0565,0.5221238938053097
0.057,0.5263157894736843
0.0575,0.5217391304347826
0.058,0.5258620689655172
0.0585,0.5213675213675213
0.059,0.5169491525423728
0.0595,0.5126050420168067
0.06,0.5083333333333333
0.0605,0.5041322314049587
0.061,0.5081967213114754
0.0615,0.5040650406504066
0.062,0.5
0.0625,0.496
0.063,0.5
0.0635,0.5039370078740157
0.064,0.5078125
0.0645,0.5038759689922481
0.065,0.5
0.0655,0.4961832061068703
0.066,0.5
0.0665,0.49624060150375937
0.067,0.4925373134328358
0.0675,0.48888888888888893
0.068,0.49264705882352944
0.0685,0.4890510948905109
0.069,0.49275362318840576
0.0695,0.49640287769784175
0.07,0.4928571428571429
0.0705,0.4893617021276596
0.071,0.4859154929577465
0.0715,0.4895104895104895
0.072,0.4930555555555556
0.0725,0.496551724137931
0.073,0.5
0.0735,0.5034013605442177
0.074,0.5
0.0745,0.49664429530201337
0.075,0.5
0.0755,0.5033112582781457
0.076,0.5
0.0765,0.5032679738562091
0.077,0.5
0.0775,0.49677419354838714
0.078,0.4935897435897436
0.0785,0.4968152866242038
0.079,0.49367088607594933
0.0795,0.49056603773584906
0.08,0.48750000000000004
0.0805,0.484472049689441
0.081,0.48765432098765427
0.0815,0.48466257668711654
0.082,0.4817073170731707
0.0825,0.47878787878787876
0.083,0.4819277108433735
0.0835,0.4850299401197605
0.084,0.4821428571428571
0.0845,0.47928994082840237
0.085,0.4764705882352941
0.0855,0.4736842105263158
0.086,0.4709302325581395
0.0865,0.47398843930635837
0.087,0.4770114942528736
0.0875,0.4742857142857143
0.088,0.4772727272727273
0.0885,0.480225988700565
0.089,0.4775280898876404
0.0895,0.4748603351955307
0.09,0.47777777777777775
0.0905,0.48066298342541436
0.091,0.478021978021978
0.0915,0.47540983606557374
0.092,0.47282608695652173
0.0925,0.4756756756756757
0.093,0.478494623655914
0.0935,0.47593582887700536
0.094,0.473404255319149
0.0945,0.47089947089947093
0.095,0.46842105263157896
0.0955,0.46596858638743455
0.096,0.46354166666666663
0.0965,0.46113989637305697
0.097,0.4587628865979382
0.0975,0.45641025641025645
0.098,0.4591836734693877
0.0985,0.4568527918781726
0.099,0.4545454545454546
0.0995,0.4522613065326633
0.1,0.44999999999999996
0.1005,0.45273631840796025
0.101,0.4554455445544554
0.1015,0.458128078817734
0.102,0.4558823529411765
0.1025,0.4585365853658536
0.103,0.46116504854368934
0.1035,0.4589371980676329
0.104,0.4567307692307693
0.1045,0.4545454545454546
0.105,0.4571428571428572
0.1055,0.4549763033175356
0.106,0.4575471698113207
0.1065,0.45539906103286387
0.107,0.4579439252336449
0.1075,0.4604651162790697
0.108,0.45833333333333337
0.1085,0.4608294930875576
0.109,0.45871559633027525
0.1095,0.4611872146118722
0.11,0.4590909090909091
0.1105,0.46153846153846156
0.111,0.45945945945945943
0.1115,0.45739910313901344
0.112,0.4598214285714286
0.1125,0.45777777777777773
0.113,0.4601769911504425
0.1135,0.4581497797356828
0.114,0.45614035087719296
0.1145,0.4541484716157205
0.115,0.4565217391304348
0.1155,0.4545454545454546
0.116,0.4525862068965517
0.1165,0.45064377682403434
0.117,0.4487179487179487
0.1175,0.451063829787234
0.118,0.4533898305084746
0.1185,0.4514767932489452
0.119,0.44957983193277307
0.1195,0.4476987447698745
0.12,0.44999999999999996
0.1205,0.4522821576763485
0.121,0.4504132231404959
0.1215,0.44855967078189296
0.122,0.44672131147540983
0.1225,0.4448979591836735
0.123,0.44308943089430897
0.1235,0.44534412955465585
0.124,0.44354838709677424
0.1245,0.4457831325301205
0.125,0.44799999999999995
0.1255,0.4462151394422311
0.126,0.4444444444444444
0.1265,0.4426877470355731
0.127,0.4448818897637795
0.1275,0.44313725490196076
0.128,0.44140625
0.1285,0.44357976653696496
0.129,0.4418604651162791
0.1295,0.444015444015444
0.13,0.4461538461538461
0.1305,0.4482758620689655
0.131,0.44656488549618323
0.1315,0.4448669201520913
0.132,0.44318181818181823
0.1325,0.44150943396226416
0.133,0.4398496240601504
0.1335,0.4382022471910112
0.134,0.43656716417910446
0.1345,0.43494423791821557
0.135,0.437037037037037
0.1355,0.4391143911439115
0.136,0.4375
0.1365,0.43956043956043955
0.137,0.43795620437956206
0.1375,0.4363636363636364
0.138,0.4347826086956522
0.1385,0.4368231046931408
0.139,0.4388489208633094
0.1395,0.4408602150537635
0.14,0.4392857142857143
0.1405,0.4412811387900356
0.141,0.44326241134751776
0.1415,0.441696113074205
0.142,0.4436619718309859
0.1425,0.44561403508771935
0.143,0.4475524475524476
0.1435,0.4494773519163763
0.144,0.45138888888888884
0.1445,0.44982698961937717
0.145,0.4517241379310345
0.1455,0.45360824742268047
0.146,0.45547945205479456
0.1465,0.4539249146757679
0.147,0.45578231292517
0.1475,0.4576271186440678
0.148,0.45945945945945943
0.1485,0.4612794612794613
0.149,0.459731543624161
0.1495,0.46153846153846156
0.15,0.4633333333333334
0.1505,0.46179401993355484
0.151,0.4635761589403974
0.1515,0.4653465346534653
0.152,0.4638157894736842
0.1525,0.46229508196721314
0.153,0.46405228758169936
0.1535,0.46579804560260585
0.154,0.4675324675324676
0.1545,0.4692556634304207
0.155,0.47096774193548385
0.1555,0.4726688102893891
0.156,0.47435897435897434
0.1565,0.47284345047923326
0.157,0.4713375796178344
0.1575,0.473015873015873
0.158,0.47468354430379744
0.1585,0.4763406940063092
0.159,0.4779874213836478
0.1595,0.4764890282131662
0.16,0.478125
0.1605,0.47663551401869164
0.161,0.47515527950310554
0.1615,0.4736842105263158
0.162,0.47530864197530864
0.1625,0.4769230769230769
0.163,0.47546012269938653
0.1635,0.4740061162079511
0.164,0.47560975609756095
0.1645,0.4741641337386018
0.165,0.4757575757575757
0.1655,0.4773413897280967
0.166,0.47891566265060237
0.1665,0.48048048048048053
0.167,0.48203592814371254
0.1675,0.4835820895522388
0.168,0.48511904761904767
0.1685,0.48664688427299707
0.169,0.485207100591716
0.1695,0.48672566371681414
0.17,0.4882352941176471
0.1705,0.4897360703812317
0.171,0.49122807017543857
0.1715,0.49271137026239065
0.172,0.4941860465116279
0.1725,0.49275362318840576
0.173,0.4942196531791907
0.1735,0.49279538904899134
0.174,0.4913793103448276
0.1745,0.4899713467048711
0.175,0.49142857142857144
0.1755,0.49002849002849
0.176,0.48863636363636365
0.1765,0.49008498583569404
0.177,0.4915254237288136
0.1775,0.49014084507042255
0.178,0.4915730337078652
0.1785,0.49299719887955185
0.179,0.4916201117318436
0.1795,0.49303621169916434
0.18,0.49444444444444446
0.1805,0.4958448753462604
0.181,0.494475138121547
0.1815,0.49586776859504134
0.182,0.4945054945054945
0.1825,0.4931506849315068
0.183,0.49453551912568305
0.1835,0.4931880108991825
0.184,0.4945652173913043
0.1845,0.49593495934959353
0.185,0.4972972972972973
0.1855,0.49595687331536387
0.186,0.49731182795698925
0.1865,0.4959785522788204
0.187,0.49732620320855614
0.1875,0.496
0.188,0.49734042553191493
0.1885,0.4960212201591512
0.189,0.4973544973544973
0.1895,0.49604221635883905
0.19,0.49473684210526314
0.1905,0.49606299212598426
0.191,0.4973821989528796
0.1915,0.4986945169712794
0.192,0.49739583333333337
0.1925,0.49870129870129876
0.193,0.5
0.1935,0.5012919896640826
0.194,0.5025773195876289
0.1945,0.5038560411311054
0.195,0.5025641025641026
0.1955,0.5038363171355499
0.196,0.5025510204081632
0.1965,0.5038167938931297
0.197,0.5050761421319797
0.1975,0.5063291139240507
0.198,0.5075757575757576
0.1985,0.508816120906801
0.199,0.507537688442211
0.1995,0.5062656641604011
0.2,0.505
0.2005,0.5062344139650873
0.201,0.5049751243781094
0.2015,0.5062034739454094
0.202,0.5074257425742574
0.2025,0.508641975308642
0.203,0.5073891625615763
0.2035,0.5085995085995085
0.204,0.5098039215686274
0.2045,0.508557457212714
0.205,0.5097560975609756
0.2055,0.5109489051094891
0.206,0.5097087378640777
0.2065,0.5108958837772397
0.207,0.5096618357487923
0.2075,0.5108433734939759
0.208,0.5096153846153846
0.2085,0.5083932853717026
0.209,0.5095693779904307
0.2095,0.5107398568019093
0.21,0.5119047619047619
0.2105,0.510688836104513
0.211,0.509478672985782
0.2115,0.5106382978723405
0.212,0.5094339622641509
0.2125,0.5082352941176471
0.213,0.5093896713615024
0.2135,0.5105386416861827
0.214,0.5116822429906542
0.2145,0.5128205128205128
0.215,0.5139534883720931
0.2155,0.5150812064965198
0.216,0.5162037037037037
0.2165,0.5150115473441108
0.217,0.5161290322580645
0.2175,0.5172413793103448
0.218,0.5160550458715596
0.2185,0.517162471395881
0.219,0.5182648401826484
0.2195,0.5170842824601367
0.22,0.5181818181818182
0.2205,0.5192743764172336
0.221,0.5203619909502262
0.2215,0.5214446952595937
0.222,0.5225225225225225
0.2225,0.5235955056179775
0.223,0.5246636771300448
0.2235,0.5234899328859061
0.224,0.5245535714285714
0.2245,0.5256124721603563
0.225,0.5266666666666666
0.2255,0.5277161862527716
0.226,0.5287610619469026
0.2265,0.5275938189845475
0.227,0.526431718061674
0.2275,0.5252747252747253
0.228,0.5241228070175439
0.2285,0.5229759299781181
0.229,0.5218340611353711
0.2295,0.522875816993464
0.23,0.5217391304347826
0.2305,0.5227765726681128
0.231,0.5238095238095238
0.2315,0.5248380129589633
0.232,0.5258620689655172
0.2325,0.5268817204301075
0.233,0.5278969957081545
0.2335,0.5289079229122056
0.234,0.5299145299145299
0.2345,0.5287846481876333
0.235,0.5297872340425531
0.2355,0.5307855626326964
0.236,0.5296610169491525
0.2365,0.5285412262156448
0.237,0.5274261603375527
0.2375,0.5284210526315789
0.238,0.5273109243697479
0.2385,0.5262054507337526
0.239,0.5271966527196652
0.2395,0.5281837160751566
0.24,0.5291666666666667
0.2405,0.5301455301455301
0.241,0.5311203319502075
0.2415,0.5320910973084887
0.242,0.5330578512396694
0.2425,0.534020618556701
0.243,0.5329218106995885
0.2435,0.5318275154004106
0.244,0.5327868852459017
0.2445,0.5337423312883436
0.245,0.5346938775510204
0.2455,0.5336048879837068
0.246,0.5345528455284553
0.2465,0.5354969574036511
0.247,0.534412955465587
0.2475,0.5353535353535354
0.248,0.5342741935483871
0.2485,0.5352112676056338
0.249,0.536144578313253
0.2495,0.5370741482965932
0.25,0.536
0.2505,0.5369261477045908
0.251,0.5378486055776892
0.2515,0.5387673956262425
0.252,0.5396825396825398
0.2525,0.5405940594059406
0.253,0.5395256916996047
0.2535,0.5404339250493096
0.254,0.5393700787401574
0.2545,0.5402750491159136
0.255,0.5411764705882354
0.2555,0.5401174168297456
0.256,0.541015625
0.2565,0.5399610136452242
0.257,0.5389105058365758
0.2575,0.5398058252427185
0.258,0.5406976744186047
0.2585,0.5396518375241779
0.259,0.5386100386100385
0.2595,0.5394990366088632
0.26,0.5403846153846155
0.2605,0.5393474088291746
0.261,0.5402298850574713
0.2615,0.5411089866156789
0.262,0.5419847328244275
0.2625,0.5428571428571429
0.263,0.5418250950570342
0.2635,0.5426944971537002
0.264,0.5435606060606061
0.2645,0.5444234404536862
0.265,0.5433962264150943
0.2655,0.5423728813559322
0.266,0.5413533834586466
0.2665,0.5403377110694184
0.267,0.5411985018726592
0.2675,0.5401869158878505
0.268,0.541044776119403
0.2685,0.5400372439478585
0.269,0.5408921933085502
0.2695,0.5417439703153989
0.27,0.5425925925925925
0.2705,0.5434380776340111
0.271,0.5442804428044281
0.2715,0.5451197053406998
0.272,0.5441176470588236
0.2725,0.5431192660550459
0.273,0.543956043956044
0.2735,0.5447897623400366
0.274,0.5437956204379562
0.2745,0.5446265938069217
0.275,0.5436363636363637
0.2755,0.5426497277676952
0.276,0.5434782608695652
0.2765,0.5443037974683544
0.277,0.5433212996389891
0.2775,0.5441441441441441
0.278,0.5449640287769784
0.2785,0.5457809694793536
0.279,0.546594982078853
0.2795,0.5456171735241503
0.28,0.5446428571428572
0.2805,0.5436720142602496
0.281,0.5444839857651246
0.2815,0.5435168738898757
0.282,0.5443262411347518
0.2825,0.5451327433628319
0.283,0.5441696113074205
0.2835,0.544973544973545
0.284,0.545774647887324
0.2845,0.5465729349736379
0.285,0.5473684210526315
0.2855,0.5464098073555166
0.286,0.5472027972027972
0.2865,0.5462478184991274
0.287,0.5470383275261324
0.2875,0.5460869565217391
0.288,0.5451388888888888
0.2885,0.5441941074523398
0.289,0.5449826989619377
0.2895,0.5457685664939551
0.29,0.5448275862068965
0.2905,0.5456110154905336
0.291,0.5446735395189004
0.2915,0.5437392795883362
0.292,0.5428082191780822
0.2925,0.5435897435897437
0.293,0.5426621160409557
0.2935,0.5417376490630323
0.294,0.5408163265306123
0.2945,0.5415959252971138
0.295,0.5406779661016949
0.2955,0.5397631133671743
0.296,0.5405405405405406
0.2965,0.5413153456998314
0.297,0.5420875420875421
0.2975,0.5428571428571429
0.298,0.5436241610738255
0.2985,0.542713567839196
0.299,0.5418060200668897
0.2995,0.5409015025041737
0.3,0.54
0.3005,0.5391014975041597
0.301,0.5382059800664452
0.3015,0.5373134328358209
0.302,0.5364238410596027
0.3025,0.5371900826446281
0.303,0.5363036303630363
0.3035,0.5354200988467874
0.304,0.5361842105263157
0.3045,0.5369458128078818
0.305,0.5377049180327869
0.3055,0.5384615384615384
0.306,0.5375816993464052
0.3065,0.5383360522022839
0.307,0.5374592833876222
0.3075,0.5365853658536586
0.308,0.5357142857142857
0.3085,0.5364667747163696
0.309,0.5355987055016181
0.3095,0.5347334410339257
0.31,0.5354838709677419
0.3105,0.5346215780998389
0.311,0.5337620578778135
0.3115,0.5329052969502408
0.312,0.5336538461538461
0.3125,0.5344
0.313,0.5351437699680511
0.3135,0.5358851674641149
0.314,0.535031847133758
0.3145,0.5357710651828299
0.315,0.5365079365079365
0.3155,0.5356576862123613
0.316,0.5363924050632911
0.3165,0.537124802527646
0.317,0.5362776025236593
0.3175,0.5354330708661417
0.318,0.5345911949685535
0.3185,0.5353218210361068
0.319,0.5344827586206897
0.3195,0.5336463223787167
0.32,0.534375
0.3205,0.5351014040561622
0.321,0.5342679127725857
0.3215,0.5334370139968896
0.322,0.5341614906832298
0.3225,0.5333333333333333
0.323,0.5325077399380804
0.3235,0.5332302936630603
0.324,0.5324074074074074
0.3245,0.5331278890600925
0.325,0.5338461538461539
0.3255,0.533026113671275
0.326,0.5337423312883436
0.3265,0.5329249617151608
0.327,0.5336391437308868
0.3275,0.532824427480916
0.328,0.5335365853658536
0.3285,0.5327245053272451
0.329,0.5334346504559271
0.3295,0.5341426403641882
0.33,0.5348484848484849
0.3305,0.5355521936459909
0.331,0.5362537764350452
0.3315,0.5369532428355958
0.332,0.5376506024096386
0.3325,0.5383458646616541
0.333,0.539039039039039
0.3335,0.5382308845577211
0.334,0.5374251497005988
0.3345,0.5366218236173392
0.335,0.535820895522388
0.3355,0.5365126676602087
0.336,0.5372023809523809
0.3365,0.5364041604754829
0.337,0.5370919881305638
0.3375,0.5377777777777778
0.338,0.5384615384615384
0.3385,0.5391432791728212
0.339,0.5383480825958702
0.3395,0.5375552282768777
0.34,0.538235294117647
0.3405,0.5374449339207048
0.341,0.5366568914956011
0.3415,0.5373352855051244
0.342,0.5380116959064327
0.3425,0.5386861313868614
0.343,0.5393586005830904
0.3435,0.5400291120815138
0.344,0.5406976744186047
0.3445,0.5413642960812772
0.345,0.5420289855072464
0.3455,0.5426917510853835
0.346,0.5433526011560694
0.3465,0.5440115440115441
0.347,0.5446685878962536
0.3475,0.5453237410071943
0.348,0.5445402298850575
0.3485,0.5451936872309899
0.349,0.5444126074498568
0.3495,0.5436337625178826
0.35,0.5442857142857143
0.3505,0.5449358059914409
0.351,0.5455840455840456
0.3515,0.5462304409672831
0.352,0.546875
0.3525,0.5460992907801419
0.353,0.546742209631728
0.3535,0.545968882602546
0.354,0.5451977401129944
0.3545,0.5444287729196051
0.355,0.5436619718309859
0.3555,0.5443037974683544
0.356,0.5435393258426966
0.3565,0.5427769985974755
0.357,0.5420168067226891
0.3575,0.5426573426573427
0.358,0.5432960893854748
0.3585,0.5425383542538355
0.359,0.5431754874651811
0.3595,0.5424200278164117
0.36,0.5430555555555556
0.3605,0.5436893203883495
0.361,0.5429362880886426
0.3615,0.5421853388658369
0.362,0.5428176795580111
0.3625,0.5434482758620689
0.363,0.5440771349862259
0.3635,0.5433287482806053
0.364,0.5425824175824177
0.3645,0.541838134430727
0.365,0.5410958904109588
0.3655,0.5417236662106704
0.366,0.540983606557377
0.3665,0.5416098226466576
0.367,0.5408719346049047
0.3675,0.5401360544217687
0.368,0.5407608695652174
0.3685,0.5413839891451832
0.369,0.5420054200542006
0.3695,0.5426251691474966
0.37,0.5432432432432432
0.3705,0.543859649122807
0.371,0.5444743935309972
0.3715,0.5450874831763122
0.372,0.5456989247311828
0.3725,0.5463087248322147
0.373,0.5455764075067024
0.3735,0.5461847389558233
0.374,0.5467914438502675
0.3745,0.5473965287049399
0.375,0.548
0.3755,0.5486018641810919
0.376,0.5492021276595744
0.3765,0.548472775564409
0.377,0.5490716180371353
0.3775,0.5483443708609271
0.378,0.5476190476190477
0.3785,0.5468956406869221
0.379,0.5474934036939314
0.3795,0.546772068511199
0.38,0.5460526315789473
0.3805,0.5466491458607097
0.381,0.547244094488189
0.3815,0.5478374836173001
0.382,0.5484293193717278
0.3825,0.5477124183006536
0.383,0.5483028720626633
0.3835,0.5475880052151239
0.384,0.546875
0.3845,0.5474642392717816
0.385,0.5480519480519481
0.3855,0.5486381322957199
0.386,0.5492227979274611
0.3865,0.5485122897800776
0.387,0.5490956072351421
0.3875,0.5496774193548387
0.388,0.5489690721649485
0.3885,0.5495495495495495
0.389,0.5488431876606683
0.3895,0.5481386392811296
0.39,0.5474358974358975
0.3905,0.5480153649167734
0.391,0.5473145780051151
0.3915,0.5466155810983397
0.392,0.5459183673469388
0.3925,0.5452229299363057
0.393,0.544529262086514
0.3935,0.545108005082592
0.394,0.5456852791878173
0.3945,0.5462610899873257
0.395,0.5468354430379747
0.3955,0.5461441213653603
0.396,0.5454545454545454
0.3965,0.5460277427490543
0.397,0.5465994962216625
0.3975,0.5459119496855346
0.398,0.5464824120603016
0.3985,0.5470514429109159
0.399,0.5463659147869675
0.3995,0.5456821026282854
0.4,0.5449999999999999
0.4005,0.5455680399500624
0.401,0.5448877805486284
0.4015,0.5442092154420921
0.402,0.5435323383084577
0.4025,0.5428571428571429
0.403,0.5421836228287842
0.4035,0.5427509293680297
0.404,0.5420792079207921
0.4045,0.5426452410383189
0.405,0.5419753086419753
0.4055,0.5425400739827373
0.406,0.5431034482758621
0.4065,0.5436654366543665
0.407,0.5442260442260443
0.4075,0.5435582822085889
0.408,0.5428921568627452
0.4085,0.5422276621787026
0.409,0.5415647921760391
0.4095,0.540903540903541
0.41,0.5402439024390244
0.4105,0.5408038976857491
0.411,0.5413625304136254
0.4115,0.5419198055893074
0.412,0.5412621359223301
0.4125,0.5418181818181818
0.413,0.5423728813559322
0.4135,0.5429262394195888
0.414,0.5434782608695652
0.4145,0.5428226779252111
0.415,0.5433734939759036
0.4155,0.5439229843561973
0.416,0.5444711538461539
0.4165,0.5438175270108043
0.417,0.5443645083932853
0.4175,0.5449101796407185
0.418,0.5442583732057416
0.4185,0.5436081242532855
0.419,0.5429594272076372
0.4195,0.5435041716328963
0.42,0.5428571428571429
0.4205,0.5422116527942925
0.421,0.5427553444180522
0.4215,0.5432977461447213
0.422,0.542654028436019
0.4225,0.5420118343195266
0.423,0.5425531914893618
0.4235,0.5419126328217237
0.424,0.5424528301886793
0.4245,0.5429917550058893
0.425,0.5423529411764706
0.4255,0.5417156286721504
0.426,0.5422535211267605
0.4265,0.5416178194607268
0.427,0.540983606557377
0.4275,0.5415204678362573
0.428,0.5408878504672897
0.4285,0.5402567094515753
0.429,0.5396270396270396
0.4295,0.540162980209546
0.43,0.5406976744186047
0.4305,0.5412311265969802
0.431,0.5406032482598608
0.4315,0.541135573580533
0.432,0.5405092592592593
0.4325,0.5410404624277456
0.433,0.5404157043879907
0.4335,0.5397923875432526
0.434,0.5403225806451613
0.4345,0.5397008055235903
0.435,0.5390804597701149
0.4355,0.539609644087256
0.436,0.5389908256880733
0.4365,0.5395189003436427
0.437,0.540045766590389
0.4375,0.5405714285714286
0.438,0.5399543378995434
0.4385,0.540478905359179
0.439,0.5398633257403189
0.4395,0.5392491467576792
0.44,0.5397727272727273
0.4405,0.5402951191827469
0.441,0.5396825396825398
0.4415,0.5402038505096263
0.442,0.5407239819004526
0.4425,0.5401129943502825
0.443,0.5406320541760723
0.4435,0.5400225479143179
0.444,0.5394144144144144
0.4445,0.5399325084364455
0.445,0.5404494382022471
0.4455,0.5409652076318743
0.446,0.5414798206278026
0.4465,0.541993281075028
0.447,0.5413870246085011
0.4475,0.541899441340782
0.448,0.5424107142857143
0.4485,0.5429208472686733
0.449,0.5434298440979956
0.4495,0.5439377085650723
0.45,0.5433333333333333
0.4505,0.5427302996670367
0.451,0.5421286031042128
0.4515,0.5426356589147288
0.452,0.543141592920354
0.4525,0.5425414364640884
0.453,0.5419426048565121
0.4535,0.5413450937155457
0.454,0.5418502202643172
0.4545,0.5412541254125413
0.455,0.5417582417582418
0.4555,0.5422612513721186
0.456,0.5427631578947368
0.4565,0.5432639649507119
0.457,0.5437636761487965
0.4575,0.5442622950819672
0.458,0.5436681222707423
0.4585,0.5430752453653217
0.459,0.5435729847494553
0.4595,0.5429815016322089
0.46,0.5434782608695652
0.4605,0.5428881650380022
0.461,0.5433839479392625
0.4615,0.542795232936078
0.462,0.5432900432900433
0.4625,0.5427027027027027
0.463,0.5421166306695464
0.4635,0.5426105717367853
0.464,0.5431034482758621
0.4645,0.5435952637244349
0.465,0.5440860215053763
0.4655,0.5435016111707841
0.466,0.5439914163090129
0.4665,0.5444801714898178
0.467,0.5449678800856531
0.4675,0.5454545454545454
0.468,0.5448717948717949
0.4685,0.5453575240128068
0.469,0.5458422174840085
0.4695,0.5463258785942492
0.47,0.5468085106382978
0.4705,0.5462274176408077
0.471,0.5467091295116773
0.4715,0.5461293743372216
0.472,0.5466101694915254
0.4725,0.5460317460317461
0.473,0.5454545454545454
0.4735,0.5459345300950369
0.474,0.5453586497890295
0.4745,0.5447839831401475
0.475,0.5452631578947369
0.4755,0.5446898002103049
0.476,0.5441176470588236
0.4765,0.5435466946484785
0.477,0.5429769392033543
0.4775,0.5424083769633508
0.478,0.5418410041841004
0.4785,0.5412748171368861
0.479,0.5407098121085595
0.4795,0.5401459854014599
0.48,0.5395833333333333
0.4805,0.5390218522372529
0.481,0.5395010395010396
0.4815,0.5389408099688473
0.482,0.5394190871369295
0.4825,0.538860103626943
0.483,0.5383022774327122
0.4835,0.5377456049638056
0.484,0.5382231404958677
0.4845,0.5376676986584108
0.485,0.5381443298969072
0.4855,0.5386199794026776
0.486,0.5390946502057613
0.4865,0.5385405960945528
0.487,0.5390143737166324
0.4875,0.5384615384615384
0.488,0.5379098360655737
0.4885,0.5383828045035823
0.489,0.5378323108384457
0.4895,0.5383043922369766
0.49,0.5387755102040817
0.4905,0.5382262996941896
0.491,0.5386965376782078
0.4915,0.538148524923703
0.492,0.5376016260162602
0.4925,0.5370558375634518
0.493,0.5365111561866126
0.4935,0.53596757852077
0.494,0.5364372469635628
0.4945,0.5369059656218402
0.495,0.5373737373737374
0.4955,0.5368314833501513
0.496,0.5372983870967742
0.4965,0.5367573011077542
0.497,0.5372233400402415
0.4975,0.5376884422110553
0.498,0.5381526104417671
0.4985,0.5376128385155466
0.499,0.5380761523046091
0.4995,0.5385385385385386
0.5,0.538
0.5005,0.5374625374625375
0.501,0.5369261477045908
0.5015,0.5363908275174476
0.502,0.5358565737051793
0.5025,0.536318407960199
0.503,0.5357852882703777
0.5035,0.5362462760675273
0.504,0.5357142857142857
0.5045,0.5361744301288405
0.505,0.5366336633663367
0.5055,0.5361028684470821
0.506,0.5355731225296443
0.5065,0.5350444225074038
0.507,0.5355029585798816
0.5075,0.5349753694581281
0.508,0.5354330708661417
0.5085,0.5358898721730581
0.509,0.5363457760314342
0.5095,0.5368007850834151
0.51,0.5372549019607843
0.5105,0.5367286973555339
0.511,0.5371819960861057
0.5115,0.5366568914956011
0.512,0.5361328125
0.5125,0.535609756097561
0.513,0.5350877192982456
0.5135,0.5355404089581305
0.514,0.5350194552529183
0.5145,0.5354713313896987
0.515,0.5349514563106796
0.5155,0.5354025218234724
0.516,0.5358527131782946
0.5165,0.5353339787028073
0.517,0.5357833655705997
0.5175,0.536231884057971
0.518,0.5357142857142857
0.5185,0.5361620057859209
0.519,0.5366088631984586
0.5195,0.5370548604427334
0.52,0.5375
0.5205,0.5379442843419788
0.521,0.5383877159309021
0.5215,0.5388302972195589
0.522,0.5383141762452107
0.5225,0.5377990430622009
0.523,0.5382409177820268
0.5235,0.5386819484240688
0.524,0.5391221374045801
0.5245,0.5395614871306006
0.525,0.54
0.5255,0.5404376784015223
0.526,0.5399239543726235
0.5265,0.5394112060778727
0.527,0.5388994307400379
0.5275,0.5383886255924171
0.528,0.5388257575757576
0.5285,0.5392620624408704
0.529,0.5396975425330812
0.5295,0.5401322001888574
