coverage,risk,accuracy,abstain_threshold
0.031,0.4838709677419355,0.5161290322580645,0.29587580958641496
0.0315,0.47619047619047616,0.5238095238095238,0.297351297635457
0.032,0.484375,0.515625,0.2975334932577062
0.0325,0.47692307692307695,0.523076923076923,0.29794373412902503
0.033,0.48484848484848486,0.5151515151515151,0.29809178795895097
0.0335,0.4925373134328358,0.5074626865671642,0.30096428919524715
0.034,0.5,0.5,0.3017335206091355
0.0345,0.5072463768115942,0.49275362318840576,0.30228847601446096
0.035,0.5142857142857142,0.48571428571428577,0.3025467365159325
0.0355,0.5211267605633803,0.47887323943661975,0.3035524880653352
0.036,0.5277777777777778,0.4722222222222222,0.30577687076960847
0.0365,0.5205479452054794,0.4794520547945206,0.30621550613865106
0.037,0.527027027027027,0.472972972972973,0.30625312207213473
0.0375,0.52,0.48,0.30644766407205704
0.038,0.5263157894736842,0.4736842105263158,0.30708442767752997
0.0385,0.5194805194805194,0.48051948051948057,0.30795348751131874
0.039,0.5256410256410257,0.47435897435897434,0.30838677516171725
0.0395,0.5189873417721519,0.4810126582278481,0.3092471456842661
0.04,0.525,0.475,0.3096494299325158
0.0405,0.5308641975308642,0.4691358024691358,0.31157045987808624
0.041,0.5365853658536586,0.46341463414634143,0.3123837968115663
0.0415,0.5421686746987951,0.45783132530120485,0.31247186149982054
0.042,0.5476190476190477,0.45238095238095233,0.31371828495828463
0.0425,0.5411764705882353,0.45882352941176474,0.31443430277850004
0.043,0.5348837209302325,0.4651162790697675,0.31498744185581096
0.0435,0.5402298850574713,0.45977011494252873,0.3152932937139183
0.044,0.5340909090909091,0.46590909090909094,0.3153095427210167
0.0445,0.5280898876404494,0.4719101123595506,0.3155516582243816
0.045,0.5222222222222223,0.47777777777777775,0.31631559093057
0.0455,0.5164835164835165,0.48351648351648346,0.316633514093797
0.046,0.5217391304347826,0.4782608695652174,0.31745588711435824
0.0465,0.5268817204301075,0.4731182795698925,0.31796659253876636
0.047,0.5319148936170213,0.46808510638297873,0.3187302027923968
0.0475,0.5368421052631579,0.4631578947368421,0.31966208602138096
0.048,0.53125,0.46875,0.32028302370711614
0.0485,0.5257731958762887,0.4742268041237113,0.32060829287514986
0.049,0.5306122448979592,0.4693877551020408,0.32061823116610655
0.0495,0.5252525252525253,0.4747474747474747,0.32126841981014215
0.05,0.52,0.48,0.3220286072366281
0.0505,0.5247524752475248,0.4752475247524752,0.3231652354160731
0.051,0.5294117647058824,0.47058823529411764,0.3257776795116104
0.0515,0.5339805825242718,0.46601941747572817,0.3258990757820925
0.052,0.5384615384615384,0.46153846153846156,0.32650955834771
0.0525,0.5428571428571428,0.4571428571428572,0.3268490038542816
0.053,0.5377358490566038,0.46226415094339623,0.3270751272271748
0.0535,0.5327102803738317,0.4672897196261683,0.3272146687171232
0.054,0.5370370370370371,0.4629629629629629,0.3276604301315575
0.0545,0.5321100917431193,0.4678899082568807,0.32781506150128653
0.055,0.5272727272727272,0.4727272727272728,0.3278761590851801
0.0555,0.5225225225225225,0.4774774774774775,0.3282338982288217
0.056,0.5267857142857143,0.4732142857142857,0.3287823641914987
0.0565,0.5309734513274337,0.4690265486725663,0.3295565077750559
0.057,0.5263157894736842,0.4736842105263158,0.33078394458274446
0.0575,0.5304347826086957,0.4695652173913043,0.3308626886851777
0.058,0.5344827586206896,0.4655172413793104,0.33156003307630705
0.0585,0.5299145299145299,0.4700854700854701,0.33238409104179417
0.059,0.5254237288135594,0.47457627118644063,0.33285873136036875
0.0595,0.5294117647058824,0.47058823529411764,0.3334095604138021
0.06,0.5333333333333333,0.4666666666666667,0.33401284732964626
0.0605,0.5289256198347108,0.47107438016528924,0.33415552599973186
0.061,0.5245901639344263,0.47540983606557374,0.3345441164296452
0.0615,0.5284552845528455,0.4715447154471545,0.3354825366000375
0.062,0.5241935483870968,0.47580645161290325,0.33555163930728443
0.0625,0.52,0.48,0.3355901406847339
0.063,0.5238095238095238,0.47619047619047616,0.3356490146562202
0.0635,0.5196850393700787,0.4803149606299213,0.3369259911158687
0.064,0.515625,0.484375,0.3382157399972903
0.0645,0.5193798449612403,0.48062015503875966,0.33889673206980114
0.065,0.5230769230769231,0.4769230769230769,0.3393599086528167
0.0655,0.5190839694656488,0.48091603053435117,0.33968233342647136
0.066,0.5227272727272727,0.4772727272727273,0.34006231061327846
0.0665,0.518796992481203,0.48120300751879697,0.34078252208090276
0.067,0.5223880597014925,0.4776119402985075,0.34101378626908807
0.0675,0.5259259259259259,0.4740740740740741,0.34113989223375063
0.068,0.5294117647058824,0.47058823529411764,0.34160897725434
0.0685,0.5255474452554745,0.4744525547445255,0.3416339262278803
0.069,0.5289855072463768,0.47101449275362317,0.3417922938158293
0.0695,0.5323741007194245,0.4676258992805755,0.34196670053008316
0.07,0.5357142857142857,0.4642857142857143,0.3420581209274733
0.0705,0.5319148936170213,0.46808510638297873,0.3420960467531963
0.071,0.528169014084507,0.471830985915493,0.34220724827947596
0.0715,0.5314685314685315,0.46853146853146854,0.3423445926838237
0.072,0.5347222222222222,0.4652777777777778,0.34238146940670067
0.0725,0.5379310344827586,0.4620689655172414,0.34280737729038085
0.073,0.5342465753424658,0.4657534246575342,0.34281089467606557
0.0735,0.5306122448979592,0.4693877551020408,0.3429540567485947
0.074,0.5337837837837838,0.46621621621621623,0.34295523013740203
0.0745,0.5369127516778524,0.46308724832214765,0.3436310226476057
0.075,0.54,0.45999999999999996,0.34403217978291
0.0755,0.543046357615894,0.45695364238410596,0.3443988866758922
0.076,0.5394736842105263,0.4605263157894737,0.3455336808885066
0.0765,0.5424836601307189,0.4575163398692811,0.3458068773493409
0.077,0.5454545454545454,0.4545454545454546,0.3460347742051644
0.0775,0.5419354838709678,0.4580645161290322,0.34627670838299296
0.078,0.5448717948717948,0.4551282051282052,0.34629619725607375
0.0785,0.5414012738853503,0.4585987261146497,0.34633345469668214
0.079,0.5379746835443038,0.4620253164556962,0.3464126856620034
0.0795,0.5408805031446541,0.4591194968553459,0.346435943065243
0.08,0.54375,0.45625000000000004,0.3468014084698808
0.0805,0.546583850931677,0.45341614906832295,0.34734155683314544
0.081,0.5432098765432098,0.45679012345679015,0.34740383239432365
0.0815,0.5460122699386503,0.45398773006134974,0.34765589322976503
0.082,0.5487804878048781,0.4512195121951219,0.3478955462851878
0.0825,0.5515151515151515,0.4484848484848485,0.3479118111662986
0.083,0.5481927710843374,0.4518072289156626,0.34794935039942554
0.0835,0.5508982035928144,0.4491017964071856,0.3481687170527612
0.084,0.5476190476190477,0.45238095238095233,0.3484058465611961
0.0845,0.5443786982248521,0.4556213017751479,0.34879977191428907
0.085,0.5411764705882353,0.45882352941176474,0.34925945822284
0.0855,0.543859649122807,0.45614035087719296,0.3493598730461413
0.086,0.5465116279069767,0.4534883720930233,0.34944039812190336
0.0865,0.5491329479768786,0.4508670520231214,0.3497058287222606
0.087,0.5517241379310345,0.4482758620689655,0.3502699918048031
0.0875,0.5542857142857143,0.44571428571428573,0.3508353877262191
0.088,0.5511363636363636,0.44886363636363635,0.35119714218446607
0.0885,0.5480225988700564,0.45197740112994356,0.3513428416160769
0.089,0.5449438202247191,0.4550561797752809,0.35136377067505636
0.0895,0.547486033519553,0.45251396648044695,0.35139095575486623
0.09,0.5444444444444444,0.4555555555555556,0.3513960926143027
0.0905,0.5469613259668509,0.4530386740331491,0.3514756328186057
0.091,0.5494505494505495,0.4505494505494505,0.3515620383154134
0.0915,0.5519125683060109,0.4480874316939891,0.3528975185375818
0.092,0.5543478260869565,0.44565217391304346,0.35295379955717504
0.0925,0.5513513513513514,0.4486486486486486,0.35308009514082045
0.093,0.5483870967741935,0.4516129032258065,0.3531317043574398
0.0935,0.5508021390374331,0.44919786096256686,0.3533039529733723
0.094,0.5531914893617021,0.44680851063829785,0.35365411444168543
0.0945,0.5502645502645502,0.44973544973544977,0.3543563237527166
0.095,0.5526315789473685,0.4473684210526315,0.3546288939663913
0.0955,0.5497382198952879,0.4502617801047121,0.3550186457257214
0.096,0.5520833333333334,0.44791666666666663,0.35503025131485905
0.0965,0.5492227979274611,0.4507772020725389,0.3553742434412695
0.097,0.5515463917525774,0.44845360824742264,0.3554224302323665
0.0975,0.5487179487179488,0.45128205128205123,0.35561408681407186
0.098,0.5459183673469388,0.45408163265306123,0.3556550812007969
0.0985,0.5482233502538071,0.4517766497461929,0.3557214378056939
0.099,0.5505050505050505,0.4494949494949495,0.35573827102682753
0.0995,0.5527638190954773,0.44723618090452266,0.3566546077704437
0.1,0.555,0.44499999999999995,0.3571612535359244
0.1005,0.5572139303482587,0.4427860696517413,0.35718192170298707
0.101,0.5544554455445545,0.4455445544554455,0.35720658074848854
0.1015,0.5566502463054187,0.4433497536945813,0.3575787829368862
0.102,0.553921568627451,0.446078431372549,0.35769484767341986
0.1025,0.5560975609756098,0.4439024390243902,0.357883452737224
0.103,0.5533980582524272,0.44660194174757284,0.35799649731693095
0.1035,0.5555555555555556,0.4444444444444444,0.3582749934837413
0.104,0.5528846153846154,0.4471153846153846,0.35878443982786123
0.1045,0.5502392344497608,0.44976076555023925,0.3591274275635625
0.105,0.5523809523809524,0.4476190476190476,0.3592894983441236
0.1055,0.5497630331753555,0.45023696682464454,0.359497042089987
0.106,0.5518867924528302,0.44811320754716977,0.35962310037364054
0.1065,0.5492957746478874,0.45070422535211263,0.3599452443172728
0.107,0.5514018691588785,0.44859813084112155,0.36030428750461735
0.1075,0.5488372093023256,0.4511627906976744,0.3604927750960029
0.108,0.5509259259259259,0.44907407407407407,0.3605396331969975
0.1085,0.5483870967741935,0.4516129032258065,0.36197004054431337
0.109,0.5504587155963303,0.4495412844036697,0.3619948969811783
0.1095,0.5525114155251142,0.4474885844748858,0.36262412570107283
0.11,0.5545454545454546,0.44545454545454544,0.3628707964913847
0.1105,0.5520361990950227,0.44796380090497734,0.36357656631867535
0.111,0.5540540540540541,0.44594594594594594,0.363697392619675
0.1115,0.5560538116591929,0.4439461883408071,0.3637997105006985
0.112,0.5580357142857143,0.4419642857142857,0.3638699922484303
0.1125,0.5555555555555556,0.4444444444444444,0.36387331008501167
0.113,0.5575221238938053,0.4424778761061947,0.3640202502282686
0.1135,0.5550660792951542,0.44493392070484583,0.3640728629857474
0.114,0.5570175438596491,0.4429824561403509,0.36424340222252954
0.1145,0.5589519650655022,0.44104803493449785,0.3642781354108272
0.115,0.5608695652173913,0.4391304347826087,0.3643160578796501
0.1155,0.5627705627705628,0.4372294372294372,0.36438613686115184
0.116,0.5646551724137931,0.43534482758620685,0.36458970657851375
0.1165,0.5665236051502146,0.4334763948497854,0.36472721569139244
0.117,0.5683760683760684,0.43162393162393164,0.3648231180551691
0.1175,0.5702127659574469,0.42978723404255315,0.36484383572807194
0.118,0.5720338983050848,0.4279661016949152,0.3649706377268584
0.1185,0.5738396624472574,0.42616033755274263,0.3650577566761246
0.119,0.5756302521008403,0.4243697478991597,0.3651359521253484
0.1195,0.5732217573221757,0.42677824267782427,0.36516387499410163
0.12,0.575,0.42500000000000004,0.3655462104854413
0.1205,0.5767634854771784,0.4232365145228216,0.36614414346982843
0.121,0.5743801652892562,0.4256198347107438,0.36676149910401035
0.1215,0.5761316872427984,0.4238683127572016,0.3667850438077966
0.122,0.5778688524590164,0.4221311475409836,0.36715167337127397
0.1225,0.5755102040816327,0.42448979591836733,0.3672841545124993
0.123,0.5772357723577236,0.4227642276422764,0.3674622295592557
0.1235,0.5789473684210527,0.42105263157894735,0.3676507306507333
0.124,0.5766129032258065,0.4233870967741935,0.3677022430518271
0.1245,0.5783132530120482,0.42168674698795183,0.3677792336894226
0.125,0.58,0.42000000000000004,0.36803515260555475
0.1255,0.5776892430278885,0.4223107569721115,0.36830311959556455
0.126,0.5793650793650794,0.4206349206349206,0.36899403076407816
0.1265,0.5810276679841897,0.4189723320158103,0.3694663895503811
0.127,0.5826771653543307,0.4173228346456693,0.3696494233302777
0.1275,0.5843137254901961,0.4156862745098039,0.3696580360037591
0.128,0.5859375,0.4140625,0.37068554874818976
0.1285,0.5836575875486382,0.41634241245136183,0.37110707230519546
0.129,0.5852713178294574,0.4147286821705426,0.37154260982213116
0.1295,0.5868725868725869,0.4131274131274131,0.37155147319070236
0.13,0.5884615384615385,0.4115384615384615,0.3718675041562799
0.1305,0.5862068965517241,0.4137931034482759,0.37189918441633824
0.131,0.5877862595419847,0.4122137404580153,0.37195790149601005
0.1315,0.5893536121673004,0.4106463878326996,0.3722454583170655
0.132,0.5909090909090909,0.40909090909090906,0.37233265032629825
0.1325,0.5886792452830188,0.41132075471698115,0.3728133574036674
0.133,0.5864661654135338,0.4135338345864662,0.3729363779526721
0.1335,0.5842696629213483,0.4157303370786517,0.3730833962729062
0.134,0.585820895522388,0.41417910447761197,0.37323558480065455
0.1345,0.587360594795539,0.41263940520446096,0.37323998046246154
0.135,0.5888888888888889,0.4111111111111111,0.37338767946631307
0.1355,0.5904059040590406,0.4095940959409594,0.3738938259402387
0.136,0.5919117647058824,0.40808823529411764,0.37462790483967123
0.1365,0.5934065934065934,0.4065934065934066,0.37493467882306963
0.137,0.5948905109489051,0.4051094890510949,0.3749576735768114
0.1375,0.5927272727272728,0.40727272727272723,0.3750261200407063
0.138,0.5942028985507246,0.4057971014492754,0.37564463454093994
0.1385,0.592057761732852,0.40794223826714804,0.37566564635550587
0.139,0.5935251798561151,0.4064748201438849,0.37583844427790686
0.1395,0.5949820788530465,0.40501792114695345,0.37612894984459644
0.14,0.5928571428571429,0.40714285714285714,0.37621348454158804
0.1405,0.594306049822064,0.40569395017793597,0.3764363886074904
0.141,0.5957446808510638,0.4042553191489362,0.3766141658763111
0.1415,0.5936395759717314,0.40636042402826855,0.37668286435865916
0.142,0.5915492957746479,0.4084507042253521,0.37677789070383555
0.1425,0.5929824561403508,0.40701754385964917,0.3779463458164166
0.143,0.5944055944055944,0.4055944055944056,0.3780113032505358
0.1435,0.5958188153310104,0.40418118466898956,0.3780420303740886
0.144,0.5972222222222222,0.4027777777777778,0.3781754906082645
0.1445,0.5951557093425606,0.40484429065743943,0.37837527931030973
0.145,0.593103448275862,0.40689655172413797,0.3786576724781423
0.1455,0.5945017182130584,0.4054982817869416,0.3789202998322161
0.146,0.5958904109589042,0.40410958904109584,0.3789277196066678
0.1465,0.5972696245733788,0.40273037542662116,0.3789310661541424
0.147,0.5986394557823129,0.4013605442176871,0.37902841025125933
0.1475,0.6,0.4,0.37914315185280795
0.148,0.6013513513513513,0.3986486486486487,0.3794326661011313
0.1485,0.5993265993265994,0.4006734006734006,0.3794739432752364
0.149,0.6006711409395973,0.3993288590604027,0.3796297799583888
0.1495,0.6020066889632107,0.39799331103678925,0.3796658184595036
0.15,0.6033333333333334,0.3966666666666666,0.38020988538516354
0.1505,0.6046511627906976,0.39534883720930236,0.38114421097675977
0.151,0.6059602649006622,0.39403973509933776,0.38133703106341427
0.1515,0.6039603960396039,0.39603960396039606,0.38134962614490214
0.152,0.6019736842105263,0.3980263157894737,0.3817836815811465
0.1525,0.6032786885245902,0.3967213114754098,0.3817998645032931
0.153,0.6013071895424836,0.39869281045751637,0.3822587720612631
0.1535,0.5993485342019544,0.40065146579804556,0.3825322802641709
0.154,0.6006493506493507,0.39935064935064934,0.38275979481401434
0.1545,0.598705501618123,0.40129449838187703,0.38293468010135756
0.155,0.6,0.4,0.3830178275921735
0.1555,0.5980707395498392,0.40192926045016075,0.38322012932634597
0.156,0.5993589743589743,0.40064102564102566,0.3836126461919476
0.1565,0.6006389776357828,0.3993610223642172,0.3838732382199313
0.157,0.6019108280254777,0.3980891719745223,0.38401265225770304
0.1575,0.6031746031746031,0.39682539682539686,0.3843319058366961
0.158,0.6044303797468354,0.39556962025316456,0.38437100483670156
0.1585,0.6056782334384858,0.3943217665615142,0.38445503581884444
0.159,0.6069182389937107,0.39308176100628933,0.38509653027411717
0.1595,0.6050156739811913,0.39498432601880873,0.3851773817856987
0.16,0.60625,0.39375000000000004,0.38519464950316584
0.1605,0.6074766355140186,0.39252336448598135,0.3854110083463278
0.161,0.6086956521739131,0.3913043478260869,0.38558285148143634
0.1615,0.6099071207430341,0.3900928792569659,0.3858255450846383
0.162,0.6111111111111112,0.38888888888888884,0.38597507458859687
0.1625,0.6123076923076923,0.38769230769230767,0.38599696561556224
0.163,0.6104294478527608,0.38957055214723924,0.38613129023882026
0.1635,0.6085626911314985,0.3914373088685015,0.3861663238734208
0.164,0.6067073170731707,0.3932926829268293,0.3863479584118711
0.1645,0.60790273556231,0.39209726443769,0.38636899897738763
0.165,0.6090909090909091,0.3909090909090909,0.38637773163976136
0.1655,0.6072507552870091,0.3927492447129909,0.3865891990194587
0.166,0.608433734939759,0.39156626506024095,0.3866665466842327
0.1665,0.6096096096096096,0.39039039039039036,0.38696262518757507
0.167,0.6107784431137725,0.3892215568862275,0.3869946641181969
0.1675,0.6119402985074627,0.3880597014925373,0.3870881715104872
0.168,0.6130952380952381,0.38690476190476186,0.3872292872527962
0.1685,0.6112759643916914,0.3887240356083086,0.38757008044808045
0.169,0.6094674556213018,0.3905325443786982,0.3876382460184812
0.1695,0.6076696165191741,0.39233038348082594,0.3883278343833831
0.17,0.6058823529411764,0.3941176470588236,0.3885186285539111
0.1705,0.6041055718475073,0.39589442815249265,0.3885490865000253
0.171,0.6023391812865497,0.39766081871345027,0.3886045036158601
0.1715,0.6034985422740525,0.39650145772594747,0.3890569436887476
0.172,0.6046511627906976,0.39534883720930236,0.3891682444691395
0.1725,0.6028985507246377,0.3971014492753623,0.3892832895190354
0.173,0.6011560693641619,0.3988439306358381,0.38928646782500326
0.1735,0.6023054755043228,0.3976945244956772,0.389333494431336
0.174,0.6005747126436781,0.3994252873563219,0.38946767896597834
0.1745,0.6017191977077364,0.3982808022922636,0.38983854651284783
0.175,0.6028571428571429,0.39714285714285713,0.3900024775506974
0.1755,0.6011396011396012,0.3988603988603988,0.3901581230214496
0.176,0.5994318181818182,0.40056818181818177,0.3903094145877701
0.1765,0.5977337110481586,0.40226628895184136,0.3905601999829507
0.177,0.5988700564971752,0.4011299435028248,0.3906213582687812
0.1775,0.6,0.4,0.39078754824458156
0.178,0.598314606741573,0.401685393258427,0.39081190977355856
0.1785,0.5966386554621849,0.40336134453781514,0.39104820677537283
0.179,0.5949720670391061,0.4050279329608939,0.3911885901097898
0.1795,0.5933147632311978,0.4066852367688022,0.391338761992693
0.18,0.5916666666666667,0.4083333333333333,0.3914885940859624
0.1805,0.590027700831025,0.40997229916897504,0.3916469126562236
0.181,0.5911602209944752,0.4088397790055248,0.39193039299811955
0.1815,0.5922865013774105,0.40771349862258954,0.391962380175415
0.182,0.5934065934065934,0.4065934065934066,0.3924282619855787
0.1825,0.5917808219178082,0.40821917808219177,0.392684644951533
0.183,0.5901639344262295,0.4098360655737705,0.3934487453289024
0.1835,0.5912806539509536,0.40871934604904636,0.3937092954308067
0.184,0.592391304347826,0.40760869565217395,0.39392433005958405
0.1845,0.5907859078590786,0.4092140921409214,0.393997829972284
0.185,0.5891891891891892,0.41081081081081083,0.394088111993982
0.1855,0.5876010781671159,0.41239892183288407,0.39415911910313456
0.186,0.5887096774193549,0.41129032258064513,0.3946017386631436
0.1865,0.5898123324396782,0.41018766756032177,0.3946680131458339
0.187,0.5909090909090909,0.40909090909090906,0.3948317865815931
0.1875,0.5893333333333334,0.4106666666666666,0.39498249894301224
0.188,0.5904255319148937,0.40957446808510634,0.39522391440070165
0.1885,0.5888594164456233,0.41114058355437666,0.39562236363082626
0.189,0.58994708994709,0.41005291005291,0.3957277873034385
0.1895,0.5910290237467019,0.40897097625329815,0.39577098263334226
0.19,0.5894736842105263,0.41052631578947374,0.3958075075351912
0.1905,0.5879265091863517,0.4120734908136483,0.39588714406214776
0.191,0.5863874345549738,0.4136125654450262,0.3962500534686532
0.1915,0.587467362924282,0.41253263707571797,0.3963014882474986
0.192,0.5885416666666666,0.41145833333333337,0.396370235970926
0.1925,0.587012987012987,0.412987012987013,0.39660737968370613
0.193,0.5880829015544041,0.4119170984455959,0.3966238124459276
0.1935,0.5891472868217055,0.4108527131782945,0.39665748587469063
0.194,0.5902061855670103,0.4097938144329897,0.3967556416302771
0.1945,0.5886889460154242,0.4113110539845758,0.3967792970909186
0.195,0.5897435897435898,0.41025641025641024,0.39688386782933094
0.1955,0.5882352941176471,0.4117647058823529,0.39696619320481785
0.196,0.5867346938775511,0.41326530612244894,0.3972477377421823
0.1965,0.5877862595419847,0.4122137404580153,0.39758436646964074
0.197,0.5888324873096447,0.41116751269035534,0.39760646530455784
0.1975,0.5873417721518988,0.41265822784810124,0.3978160228146834
0.198,0.5883838383838383,0.41161616161616166,0.3981928485377295
0.1985,0.5869017632241813,0.4130982367758187,0.39872187243328183
0.199,0.5879396984924623,0.4120603015075377,0.3989947254909785
0.1995,0.5889724310776943,0.41102756892230574,0.39913818901442
0.2,0.59,0.41000000000000003,0.3992857901920059
0.2005,0.5885286783042394,0.4114713216957606,0.39973328055900065
0.201,0.5895522388059702,0.4104477611940298,0.3997947411843436
0.2015,0.5905707196029777,0.4094292803970223,0.3999496404908348
0.202,0.5891089108910891,0.4108910891089109,0.4000753368817417
0.2025,0.5876543209876544,0.41234567901234565,0.4003686528160624
0.203,0.5886699507389163,0.41133004926108374,0.4003990305893794
0.2035,0.5872235872235873,0.41277641277641275,0.4004907164134666
0.204,0.5882352941176471,0.4117647058823529,0.4005524635442146
0.2045,0.589242053789731,0.41075794621026895,0.4008246148981033
0.205,0.5878048780487805,0.41219512195121955,0.4010661161430798
0.2055,0.5863746958637469,0.4136253041362531,0.4012684433754012
0.206,0.5849514563106796,0.4150485436893204,0.4018195147036172
0.2065,0.5835351089588378,0.41646489104116224,0.4022535192441739
0.207,0.5821256038647343,0.41787439613526567,0.4026115076323925
0.2075,0.5807228915662651,0.4192771084337349,0.40282875874414426
0.208,0.5817307692307693,0.4182692307692307,0.4029207795767231
0.2085,0.580335731414868,0.41966426858513195,0.40293134410739817
0.209,0.5789473684210527,0.42105263157894735,0.40299732059806176
0.2095,0.5799522673031027,0.4200477326968973,0.403431341119688
0.21,0.5785714285714286,0.4214285714285714,0.40359620214566244
0.2105,0.5771971496437055,0.4228028503562945,0.40362614699994237
0.211,0.5781990521327014,0.4218009478672986,0.4036919075871569
0.2115,0.5791962174940898,0.4208037825059102,0.404307290163061
0.212,0.5778301886792453,0.4221698113207547,0.4044849697221999
0.2125,0.5788235294117647,0.42117647058823526,0.4045403721439683
0.213,0.57981220657277,0.42018779342723,0.4045537377802255
0.2135,0.5807962529274004,0.41920374707259955,0.40471233791709427
0.214,0.5794392523364486,0.42056074766355145,0.40478390663894787
0.2145,0.5804195804195804,0.4195804195804196,0.40509127682364837
0.215,0.5790697674418605,0.42093023255813955,0.4052140856652335
0.2155,0.580046403712297,0.419953596287703,0.4056373733790722
0.216,0.5810185185185185,0.4189814814814815,0.4061890200784387
0.2165,0.5796766743648961,0.4203233256351039,0.40621007314312113
0.217,0.5806451612903226,0.4193548387096774,0.40667397777231096
0.2175,0.5816091954022988,0.41839080459770117,0.4073421364705275
0.218,0.5825688073394495,0.4174311926605505,0.40767359610422693
0.2185,0.5835240274599542,0.41647597254004576,0.4077017726404322
0.219,0.5821917808219178,0.4178082191780822,0.4078498147867581
0.2195,0.5808656036446469,0.4191343963553531,0.4081949526599587
0.22,0.5818181818181818,0.4181818181818182,0.4082795400673693
0.2205,0.5827664399092971,0.4172335600907029,0.4084308732302045
0.221,0.581447963800905,0.418552036199095,0.4084994393472429
0.2215,0.5801354401805869,0.41986455981941306,0.4096544119784277
0.222,0.5788288288288288,0.4211711711711712,0.40974490892494486
0.2225,0.5775280898876405,0.4224719101123595,0.4097533401069069
0.223,0.57847533632287,0.42152466367713004,0.4097750171416587
0.2235,0.5771812080536913,0.42281879194630867,0.4098553344263879
0.224,0.578125,0.421875,0.41020105337084467
0.2245,0.576837416481069,0.423162583518931,0.41020420054179857
0.225,0.5777777777777777,0.4222222222222223,0.41026694522116164
0.2255,0.5787139689578714,0.4212860310421286,0.4103585721490031
0.226,0.5796460176991151,0.42035398230088494,0.41045739108122614
0.2265,0.5805739514348786,0.41942604856512145,0.4106590539886173
0.227,0.5814977973568282,0.41850220264317184,0.41073695174811453
0.2275,0.5802197802197803,0.41978021978021973,0.4108189401190703
